YEAR,Region,Country,LOC,Block,HYBRID1,Pre,Commercial name,Family relatedness,density,USDA_GROUP,mean_yield,Comment,NEW LOC,NEW Block,,,,,
2017,Mid,France,GFR1,1,DKC5830,EL5816XPY1,DKC5830,Female Group 39,95,LOAM,16.84333636,,GFR1,1,,,,,
2017,Mid,France,GFR1,1,DKC5830,EL5816XPY1,DKC5830,Female Group 39,95,SILT,16.66479286,,GFR1,1,,,,,
2017,Mid,France,GFR1,1,DKC5830,EL5816XPY1,DKC5830,Female Group 39,110,LOAM,18.39604545,,GFR1,1,,,,,
2017,Mid,France,GFR1,1,DKC5830,EL5816XPY1,DKC5830,Female Group 39,110,SILT,17.9483875,,GFR1,1,,,,,
2017,Mid,France,GFR1,1,DKC5830,EL5816XPY1,DKC5830,Female Group 39,125,CLAY,17.7153125,,GFR1,1,,,,,
2017,Mid,France,GFR1,1,DKC5830,EL5816XPY1,DKC5830,Female Group 39,125,LOAM,18.56403103,,GFR1,1,,,,,
2017,Mid,France,GFR1,1,EQ4824,EQ4824XPY1,EQ4824,Female Group 32,65,SILT,13.44923784,,GFR1,1,,,,,
2017,Mid,France,GFR1,1,EQ4824,EQ4824XPY1,EQ4824,Female Group 32,95,LOAM,15.62118,,GFR1,1,,,,,
2017,Mid,France,GFR1,1,EQ4824,EQ4824XPY1,EQ4824,Female Group 32,95,SILT,14.94046875,,GFR1,1,,,,,
2017,Mid,France,GFR1,1,EQ4824,EQ4824XPY1,EQ4824,Female Group 32,110,LOAM,16.38155926,,GFR1,1,,,,,
2017,Mid,France,GFR1,1,EQ4824,EQ4824XPY1,EQ4824,Female Group 32,110,SILT,16.061275,,GFR1,1,,,,,
2017,Mid,France,GFR1,1,EQ5235,EQ5235XPY1,EQ5235,Female Group 32,65,SILT,14.86543667,,GFR1,1,,,,,
2017,Mid,France,GFR1,1,EQ5235,EQ5235XPY1,EQ5235,Female Group 32,80,LOAM,15.54192903,,GFR1,1,,,,,
2017,Mid,France,GFR1,1,EQ5235,EQ5235XPY1,EQ5235,Female Group 32,95,CLAY,16.37481667,,GFR1,1,,,,,
2017,Mid,France,GFR1,1,EQ5235,EQ5235XPY1,EQ5235,Female Group 32,95,LOAM,16.31266923,,GFR1,1,,,,,
2017,Mid,France,GFR1,1,EQ5235,EQ5235XPY1,EQ5235,Female Group 32,125,LOAM,16.58402632,,GFR1,1,,,,,
2017,Mid,France,GFR1,1,ER5241,ER5241,ER5241,Female Group 38,65,SILT,16.09028621,,GFR1,1,,,,,
2017,Mid,France,GFR1,1,ER5241,ER5241,ER5241,Female Group 38,95,SILT,16.419376,,GFR1,1,,,,,
2017,Mid,France,GFR1,1,ER5241,ER5241,ER5241,Female Group 38,110,LOAM,16.94231613,,GFR1,1,,,,,
2017,Mid,France,GFR1,1,ER5241,ER5241,ER5241,Female Group 38,125,CLAY,16.25290417,,GFR1,1,,,,,
2017,Mid,France,GFR1,1,ER5241,ER5241,ER5241,Female Group 38,125,LOAM,15.91796667,,GFR1,1,,,,,
2017,Mid,France,GFR1,1,ER5724,ER5724,ER5724,Female Group 39,65,SILT,14.54376757,,GFR1,1,,,,,
2017,Mid,France,GFR1,1,ER5724,ER5724,ER5724,Female Group 39,95,LOAM,16.297475,,GFR1,1,,,,,
2017,Mid,France,GFR1,1,ER5724,ER5724,ER5724,Female Group 39,95,SILT,15.39675,,GFR1,1,,,,,
2017,Mid,France,GFR1,1,ER5724,ER5724,ER5724,Female Group 39,110,SILT,17.34564324,,GFR1,1,,,,,
2017,Mid,France,GFR1,1,ER5724,ER5724,ER5724,Female Group 39,125,CLAY,16.67798235,,GFR1,1,,,,,
2017,Mid,France,GFR1,1,ER5724,ER5724,ER5724,Female Group 39,125,LOAM,15.98607826,,GFR1,1,,,,,
2017,Mid,France,GFR1,1,ER5725,ER5725,ER5725,Female Group 38,65,SILT,17.08178857,,GFR1,1,,,,,
2017,Mid,France,GFR1,1,ER5725,ER5725,ER5725,Female Group 38,95,LOAM,18.82105185,,GFR1,1,,,,,
2017,Mid,France,GFR1,1,ER5725,ER5725,ER5725,Female Group 38,110,LOAM,17.63649,,GFR1,1,,,,,
2017,Mid,France,GFR1,1,ER5725,ER5725,ER5725,Female Group 38,125,LOAM,18.32246842,,GFR1,1,,,,,
2017,Mid,France,GFR1,1,ER5824,ER5824,ER5824,Female Group 37,65,SILT,17.08997586,,GFR1,1,,,,,
2017,Mid,France,GFR1,1,ER5824,ER5824,ER5824,Female Group 37,80,LOAM,17.39169048,,GFR1,1,,,,,
2017,Mid,France,GFR1,1,ER5824,ER5824,ER5824,Female Group 37,95,CLAY,17.8729913,,GFR1,1,,,,,
2017,Mid,France,GFR1,1,ER5824,ER5824,ER5824,Female Group 37,95,LOAM,18.24805,,GFR1,1,,,,,
2017,Mid,France,GFR1,1,ER5824,ER5824,ER5824,Female Group 37,110,CLAY,17.37941333,,GFR1,1,,,,,
2017,Mid,France,GFR1,1,ER5824,ER5824,ER5824,Female Group 37,110,LOAM,17.21241429,,GFR1,1,,,,,
2017,Mid,France,GFR1,1,P0216,P0216,P0216,,65,LOAM,14.80174545,,GFR1,1,,,,,
2017,Mid,France,GFR1,1,P0216,P0216,P0216,,65,SILT,16.38540741,,GFR1,1,,,,,
2017,Mid,France,GFR1,1,P0216,P0216,P0216,,80,LOAM,15.19745,,GFR1,1,,,,,
2017,Mid,France,GFR1,1,P0216,P0216,P0216,,80,SILT,14.90110385,,GFR1,1,,,,,
2017,Mid,France,GFR1,1,P0216,P0216,P0216,,95,CLAY,15.22277917,,GFR1,1,,,,,
2017,Mid,France,GFR1,1,P0216,P0216,P0216,,95,LOAM,15.36043077,,GFR1,1,,,,,
2017,Mid,France,GFR1,1,P0216,P0216,P0216,,110,LOAM,15.75520294,,GFR1,1,,,,,
2017,Mid,France,GFR1,1,P0216,P0216,P0216,,110,SILT,15.855075,,GFR1,1,,,,,
2017,Mid,France,GFR1,1,P0216,P0216,P0216,,125,CLAY,14.1661,,GFR1,1,,,,,
2017,Mid,France,GFR1,1,P0216,P0216,P0216,,125,LOAM,14.5395963,,GFR1,1,,,,,
2017,Mid,France,GFR1,1,P0725,P0725,P0725,,65,SILT,16.65991282,,GFR1,1,,,,,
2017,Mid,France,GFR1,1,P0725,P0725,P0725,,80,SILT,16.68137241,,GFR1,1,,,,,
2017,Mid,France,GFR1,1,P0725,P0725,P0725,,95,CLAY,16.84197083,,GFR1,1,,,,,
2017,Mid,France,GFR1,1,P0725,P0725,P0725,,110,SILT,16.76086667,,GFR1,1,,,,,
2017,Mid,France,GFR1,1,P9903,P9903,P9903,,65,SILT,15.72556389,,GFR1,1,,,,,
2017,Mid,France,GFR1,1,P9903,P9903,P9903,,80,LOAM,15.64350541,,GFR1,1,,,,,
2017,Mid,France,GFR1,1,P9903,P9903,P9903,,110,LOAM,16.10674444,,GFR1,1,,,,,
2017,Mid,France,GFR1,1,P9903,P9903,P9903,,110,SILT,15.95185417,,GFR1,1,,,,,
2017,Mid,France,GFR1,1,P9903,P9903,P9903,,125,CLAY,16.17970625,,GFR1,1,,,,,
2017,Mid,France,GFR1,1,P9903,P9903,P9903,,125,LOAM,14.74005833,,GFR1,1,,,,,
2017,Mid,France,GFR1,2,DKC4943,EM4913,DKC4943,Female Group 44,80,CLAY,17.072025,,GFR1,2,,,,,
2017,Mid,France,GFR1,2,DKC4943,EM4913,DKC4943,Female Group 44,95,CLAY,16.55465357,,GFR1,2,,,,,
2017,Mid,France,GFR1,2,DKC4943,EM4913,DKC4943,Female Group 44,110,CLAY,15.90087333,,GFR1,2,,,,,
2017,Mid,France,GFR1,2,DKC4943,EM4913,DKC4943,Female Group 44,110,LOAM,16.10062353,,GFR1,2,,,,,
2017,Mid,France,GFR1,2,DKC4943,EM4913,DKC4943,Female Group 44,125,CLAY,16.43871875,,GFR1,2,,,,,
2017,Mid,France,GFR1,2,DKC5031,EL5016,DKC5031,Female Group 39,65,CLAY,15.63550606,,GFR1,2,,,,,
2017,Mid,France,GFR1,2,DKC5031,EL5016,DKC5031,Female Group 39,95,CLAY,16.77094,,GFR1,2,,,,,
2017,Mid,France,GFR1,2,DKC5031,EL5016,DKC5031,Female Group 39,95,LOAM,16.0333125,,GFR1,2,,,,,
2017,Mid,France,GFR1,2,DKC5031,EL5016,DKC5031,Female Group 39,110,CLAY,16.57615588,,GFR1,2,,,,,
2017,Mid,France,GFR1,2,DKC5031,EL5016,DKC5031,Female Group 39,110,LOAM,16.991125,,GFR1,2,,,,,
2017,Mid,France,GFR1,2,DKC5031,EL5016,DKC5031,Female Group 39,125,CLAY,16.32820263,,GFR1,2,,,,,
2017,Mid,France,GFR1,2,DKC5065,EP5125,DKC5065,Female Group 47,65,LOAM,16.37268421,,GFR1,2,,,,,
2017,Mid,France,GFR1,2,DKC5065,EP5125,DKC5065,Female Group 47,80,LOAM,16.26907857,,GFR1,2,,,,,
2017,Mid,France,GFR1,2,DKC5065,EP5125,DKC5065,Female Group 47,95,CLAY,17.35022692,,GFR1,2,,,,,
2017,Mid,France,GFR1,2,DKC5065,EP5125,DKC5065,Female Group 47,110,LOAM,17.38976,,GFR1,2,,,,,
2017,Mid,France,GFR1,2,DKC5065,EP5125,DKC5065,Female Group 47,125,CLAY,16.07136667,,GFR1,2,,,,,
2017,Mid,France,GFR1,2,DKC5142,EM5119,DKC5142,Female Group 46,65,CLAY,16.07982,,GFR1,2,,,,,
2017,Mid,France,GFR1,2,DKC5142,EM5119,DKC5142,Female Group 46,95,CLAY,17.2051,,GFR1,2,,,,,
2017,Mid,France,GFR1,2,DKC5142,EM5119,DKC5142,Female Group 46,95,LOAM,16.49432778,,GFR1,2,,,,,
2017,Mid,France,GFR1,2,DKC5142,EM5119,DKC5142,Female Group 46,110,CLAY,16.2617027,,GFR1,2,,,,,
2017,Mid,France,GFR1,2,DKC5142,EM5119,DKC5142,Female Group 46,125,CLAY,16.46381667,,GFR1,2,,,,,
2017,Mid,France,GFR1,2,DKC5142,EM5119,DKC5142,Female Group 46,125,LOAM,17.31682,,GFR1,2,,,,,
2017,Mid,France,GFR1,2,DKC5362,EP5232,DKC5362,Female Group 39,65,CLAY,15.5975,,GFR1,2,,,,,
2017,Mid,France,GFR1,2,DKC5362,EP5232,DKC5362,Female Group 39,65,LOAM,16.2785,,GFR1,2,,,,,
2017,Mid,France,GFR1,2,DKC5362,EP5232,DKC5362,Female Group 39,65,SILT,15.42923333,,GFR1,2,,,,,
2017,Mid,France,GFR1,2,DKC5362,EP5232,DKC5362,Female Group 39,80,CLAY,16.75356111,,GFR1,2,,,,,
2017,Mid,France,GFR1,2,DKC5362,EP5232,DKC5362,Female Group 39,80,LOAM,17.135825,,GFR1,2,,,,,
2017,Mid,France,GFR1,2,DKC5362,EP5232,DKC5362,Female Group 39,95,CLAY,17.52628889,,GFR1,2,,,,,
2017,Mid,France,GFR1,2,DKC5362,EP5232,DKC5362,Female Group 39,110,LOAM,17.40467333,,GFR1,2,,,,,
2017,Mid,France,GFR1,2,DKC5830,EL5816XPY1,DKC5830,Female Group 39,65,CLAY,16.1961875,,GFR1,2,,,,,
2017,Mid,France,GFR1,2,DKC5830,EL5816XPY1,DKC5830,Female Group 39,80,CLAY,16.332725,,GFR1,2,,,,,
2017,Mid,France,GFR1,2,DKC5830,EL5816XPY1,DKC5830,Female Group 39,80,LOAM,15.20288421,,GFR1,2,,,,,
2017,Mid,France,GFR1,2,DKC5830,EL5816XPY1,DKC5830,Female Group 39,95,CLAY,17.54271667,,GFR1,2,,,,,
2017,Mid,France,GFR1,2,DKC5830,EL5816XPY1,DKC5830,Female Group 39,95,LOAM,17.802,,GFR1,2,,,,,
2017,Mid,France,GFR1,2,DKC5830,EL5816XPY1,DKC5830,Female Group 39,110,CLAY,17.21879474,,GFR1,2,,,,,
2017,Mid,France,GFR1,2,DKC5830,EL5816XPY1,DKC5830,Female Group 39,125,CLAY,17.82235185,,GFR1,2,,,,,
2017,Mid,France,GFR1,2,DKC5830,EL5816XPY1,DKC5830,Female Group 39,125,LOAM,16.23584286,,GFR1,2,,,,,
2017,Mid,France,GFR1,2,EQ4824,EQ4824XPY1,EQ4824,Female Group 32,65,LOAM,14.83598966,,GFR1,2,,,,,
2017,Mid,France,GFR1,2,EQ4824,EQ4824XPY1,EQ4824,Female Group 32,95,LOAM,16.510505,,GFR1,2,,,,,
2017,Mid,France,GFR1,2,EQ4824,EQ4824XPY1,EQ4824,Female Group 32,110,CLAY,15.14245172,,GFR1,2,,,,,
2017,Mid,France,GFR1,2,EQ4824,EQ4824XPY1,EQ4824,Female Group 32,110,LOAM,14.8457,,GFR1,2,,,,,
2017,Mid,France,GFR1,2,EQ5235,EQ5235XPY1,EQ5235,Female Group 32,65,CLAY,15.66294706,,GFR1,2,,,,,
2017,Mid,France,GFR1,2,EQ5235,EQ5235XPY1,EQ5235,Female Group 32,80,CLAY,16.70405,,GFR1,2,,,,,
2017,Mid,France,GFR1,2,EQ5235,EQ5235XPY1,EQ5235,Female Group 32,95,CLAY,16.87881429,,GFR1,2,,,,,
2017,Mid,France,GFR1,2,EQ5235,EQ5235XPY1,EQ5235,Female Group 32,125,CLAY,17.26661795,,GFR1,2,,,,,
2017,Mid,France,GFR1,2,ER5241,ER5241,ER5241,Female Group 38,65,CLAY,16.09920811,,GFR1,2,,,,,
2017,Mid,France,GFR1,2,ER5241,ER5241,ER5241,Female Group 38,95,CLAY,16.7830027,,GFR1,2,,,,,
2017,Mid,France,GFR1,2,ER5241,ER5241,ER5241,Female Group 38,110,CLAY,17.03689444,,GFR1,2,,,,,
2017,Mid,France,GFR1,2,ER5241,ER5241,ER5241,Female Group 38,125,CLAY,17.67595,,GFR1,2,,,,,
2017,Mid,France,GFR1,2,ER5724,ER5724,ER5724,Female Group 39,65,CLAY,15.6551,,GFR1,2,,,,,
2017,Mid,France,GFR1,2,ER5724,ER5724,ER5724,Female Group 39,65,LOAM,16.36785455,,GFR1,2,,,,,
2017,Mid,France,GFR1,2,ER5724,ER5724,ER5724,Female Group 39,95,CLAY,17.19159286,,GFR1,2,,,,,
2017,Mid,France,GFR1,2,ER5724,ER5724,ER5724,Female Group 39,95,LOAM,17.635964,,GFR1,2,,,,,
2017,Mid,France,GFR1,2,ER5724,ER5724,ER5724,Female Group 39,110,CLAY,15.96418889,,GFR1,2,,,,,
2017,Mid,France,GFR1,2,ER5724,ER5724,ER5724,Female Group 39,110,LOAM,16.98810833,,GFR1,2,,,,,
2017,Mid,France,GFR1,2,ER5724,ER5724,ER5724,Female Group 39,125,CLAY,17.12867667,,GFR1,2,,,,,
2017,Mid,France,GFR1,2,ER5725,ER5725,ER5725,Female Group 38,65,CLAY,16.69690645,,GFR1,2,,,,,
2017,Mid,France,GFR1,2,ER5725,ER5725,ER5725,Female Group 38,65,LOAM,16.5236,,GFR1,2,,,,,
2017,Mid,France,GFR1,2,ER5725,ER5725,ER5725,Female Group 38,95,CLAY,18.26095,,GFR1,2,,,,,
2017,Mid,France,GFR1,2,ER5725,ER5725,ER5725,Female Group 38,95,LOAM,18.65614583,,GFR1,2,,,,,
2017,Mid,France,GFR1,2,ER5725,ER5725,ER5725,Female Group 38,110,CLAY,16.5396725,,GFR1,2,,,,,
2017,Mid,France,GFR1,2,ER5725,ER5725,ER5725,Female Group 38,125,CLAY,14.39611071,,GFR1,2,,,,,
2017,Mid,France,GFR1,2,ER5824,ER5824,ER5824,Female Group 37,65,LOAM,16.51589688,,GFR1,2,,,,,
2017,Mid,France,GFR1,2,ER5824,ER5824,ER5824,Female Group 37,80,CLAY,17.49863684,,GFR1,2,,,,,
2017,Mid,France,GFR1,2,ER5824,ER5824,ER5824,Female Group 37,95,CLAY,17.8497,,GFR1,2,,,,,
2017,Mid,France,GFR1,2,ER5824,ER5824,ER5824,Female Group 37,95,LOAM,17.9575,,GFR1,2,,,,,
2017,Mid,France,GFR1,2,ER5824,ER5824,ER5824,Female Group 37,110,CLAY,16.34204615,,GFR1,2,,,,,
2017,Mid,France,GFR1,2,ER5824,ER5824,ER5824,Female Group 37,110,LOAM,16.82326,,GFR1,2,,,,,
2017,Mid,France,GFR1,2,P0216,P0216,P0216,,65,CLAY,13.21092917,,GFR1,2,,,,,
2017,Mid,France,GFR1,2,P0216,P0216,P0216,,65,LOAM,14.38645,,GFR1,2,,,,,
2017,Mid,France,GFR1,2,P0216,P0216,P0216,,80,CLAY,16.63617368,,GFR1,2,,,,,
2017,Mid,France,GFR1,2,P0216,P0216,P0216,,80,LOAM,16.64264,,GFR1,2,,,,,
2017,Mid,France,GFR1,2,P0216,P0216,P0216,,95,CLAY,11.69663,,GFR1,2,,,,,
2017,Mid,France,GFR1,2,P0216,P0216,P0216,,95,LOAM,11.68704091,,GFR1,2,,,,,
2017,Mid,France,GFR1,2,P0216,P0216,P0216,,110,CLAY,9.35895,,GFR1,2,,,,,
2017,Mid,France,GFR1,2,P0216,P0216,P0216,,125,CLAY,15.42404231,,GFR1,2,,,,,
2017,Mid,France,GFR1,2,P0725,P0725,P0725,,65,CLAY,16.01484118,,GFR1,2,,,,,
2017,Mid,France,GFR1,2,P0725,P0725,P0725,,65,LOAM,17.23932273,,GFR1,2,,,,,
2017,Mid,France,GFR1,2,P0725,P0725,P0725,,80,CLAY,17.01946765,,GFR1,2,,,,,
2017,Mid,France,GFR1,2,P0725,P0725,P0725,,95,CLAY,18.07855455,,GFR1,2,,,,,
2017,Mid,France,GFR1,2,P0725,P0725,P0725,,95,LOAM,18.24102778,,GFR1,2,,,,,
2017,Mid,France,GFR1,2,P0725,P0725,P0725,,110,CLAY,15.57724706,,GFR1,2,,,,,
2017,Mid,France,GFR1,2,P0725,P0725,P0725,,110,LOAM,16.34557917,,GFR1,2,,,,,
2017,Mid,France,GFR1,2,P9903,P9903,P9903,,65,CLAY,14.696825,,GFR1,2,,,,,
2017,Mid,France,GFR1,2,P9903,P9903,P9903,,65,LOAM,15.68662632,,GFR1,2,,,,,
2017,Mid,France,GFR1,2,P9903,P9903,P9903,,80,CLAY,15.31080968,,GFR1,2,,,,,
2017,Mid,France,GFR1,2,P9903,P9903,P9903,,80,LOAM,15.82416667,,GFR1,2,,,,,
2017,Mid,France,GFR1,2,P9903,P9903,P9903,,110,CLAY,14.38254286,,GFR1,2,,,,,
2017,Mid,France,GFR1,2,P9903,P9903,P9903,,110,LOAM,14.865545,,GFR1,2,,,,,
2017,Mid,France,GFR1,2,P9903,P9903,P9903,,125,CLAY,15.28305278,,GFR1,2,,,,,
2017,Mid,France,GFR2,0,DKC3969,EP3919,DKC3969,Female Group 41,65,CLAY,14.35714286,,GFR2,0,,,,,
2017,Mid,France,GFR2,0,DKC3969,EP3919,DKC3969,Female Group 41,65,LOAM,13.05217391,,GFR2,0,,,,,
2017,Mid,France,GFR2,0,DKC3969,EP3919,DKC3969,Female Group 41,80,LOAM,13.46756757,,GFR2,0,,,,,
2017,Mid,France,GFR2,0,DKC3969,EP3919,DKC3969,Female Group 41,95,LOAM,13.75365854,,GFR2,0,,,,,
2017,Mid,France,GFR2,0,DKC3969,EP3919,DKC3969,Female Group 41,110,LOAM,13.18947368,,GFR2,0,,,,,
2017,Mid,France,GFR2,0,DKC3969,EP3919,DKC3969,Female Group 41,125,LOAM,12.81666667,,GFR2,0,,,,,
2017,Mid,France,GFR2,0,DKC3978,EQ4118,DKC3978,Female Group 36,65,LOAM,13.35238095,,GFR2,0,,,,,
2017,Mid,France,GFR2,0,DKC3978,EQ4118,DKC3978,Female Group 36,80,LOAM,13.62444444,,GFR2,0,,,,,
2017,Mid,France,GFR2,0,DKC3978,EQ4118,DKC3978,Female Group 36,110,LOAM,13.5547619,,GFR2,0,,,,,
2017,Mid,France,GFR2,0,DKC3978,EQ4118,DKC3978,Female Group 36,125,LOAM,12.98181818,,GFR2,0,,,,,
2017,Mid,France,GFR2,0,DKC4069,EP4019,DKC4069,Female Group 13,65,CLAY,13.66666667,,GFR2,0,,,,,
2017,Mid,France,GFR2,0,DKC4069,EP4019,DKC4069,Female Group 13,65,LOAM,13.69565217,,GFR2,0,,,,,
2017,Mid,France,GFR2,0,DKC4069,EP4019,DKC4069,Female Group 13,80,CLAY,12.5375,,GFR2,0,,,,,
2017,Mid,France,GFR2,0,DKC4069,EP4019,DKC4069,Female Group 13,80,LOAM,13.43333333,,GFR2,0,,,,,
2017,Mid,France,GFR2,0,DKC4069,EP4019,DKC4069,Female Group 13,95,LOAM,13.91428571,,GFR2,0,,,,,
2017,Mid,France,GFR2,0,DKC4069,EP4019,DKC4069,Female Group 13,110,LOAM,13.29761905,,GFR2,0,,,,,
2017,Mid,France,GFR2,0,DKC4069,EP4019,DKC4069,Female Group 13,125,LOAM,12.83333333,,GFR2,0,,,,,
2017,Mid,France,GFR2,0,DKC4079,EQ4229,DKC4079,Female Group 36,65,CLAY,14.09047619,,GFR2,0,,,,,
2017,Mid,France,GFR2,0,DKC4079,EQ4229,DKC4079,Female Group 36,65,LOAM,13.56666667,,GFR2,0,,,,,
2017,Mid,France,GFR2,0,DKC4079,EQ4229,DKC4079,Female Group 36,80,CLAY,12.45,,GFR2,0,,,,,
2017,Mid,France,GFR2,0,DKC4079,EQ4229,DKC4079,Female Group 36,80,LOAM,13.07428571,,GFR2,0,,,,,
2017,Mid,France,GFR2,0,DKC4079,EQ4229,DKC4079,Female Group 36,95,LOAM,13.39142857,,GFR2,0,,,,,
2017,Mid,France,GFR2,0,DKC4079,EQ4229,DKC4079,Female Group 36,110,LOAM,13.13571429,,GFR2,0,,,,,
2017,Mid,France,GFR2,0,DKC4079,EQ4229,DKC4079,Female Group 36,125,LOAM,12.815,,GFR2,0,,,,,
2017,Mid,France,GFR2,0,DKC4162,EP4113,DKC4162,Female Group 42,65,LOAM,13.80731707,,GFR2,0,,,,,
2017,Mid,France,GFR2,0,DKC4162,EP4113,DKC4162,Female Group 42,80,LOAM,14.45833333,,GFR2,0,,,,,
2017,Mid,France,GFR2,0,DKC4162,EP4113,DKC4162,Female Group 42,95,LOAM,14.7425,,GFR2,0,,,,,
2017,Mid,France,GFR2,0,DKC4162,EP4113,DKC4162,Female Group 42,110,LOAM,14.07555556,,GFR2,0,,,,,
2017,Mid,France,GFR2,0,DKC4162,EP4113,DKC4162,Female Group 42,125,LOAM,13.54418605,,GFR2,0,,,,,
2017,Mid,France,GFR2,0,DKC4590,EF4503,DKC4590,Female Group 44,65,LOAM,13.96206897,,GFR2,0,,,,,
2017,Mid,France,GFR2,0,DKC4590,EF4503,DKC4590,Female Group 44,80,LOAM,14.31666667,,GFR2,0,,,,,
2017,Mid,France,GFR2,0,DKC4590,EF4503,DKC4590,Female Group 44,95,LOAM,13.28461538,,GFR2,0,,,,,
2017,Mid,France,GFR2,0,DKC4590,EF4503,DKC4590,Female Group 44,110,LOAM,12.71190476,,GFR2,0,,,,,
2017,Mid,France,GFR2,0,DKC4590,EF4503,DKC4590,Female Group 44,125,LOAM,12.51860465,,GFR2,0,,,,,
2017,Mid,France,GFR2,0,DKC4670,EQ4720,DKC4670,Female Group 43,65,CLAY,14.44285714,,GFR2,0,,,,,
2017,Mid,France,GFR2,0,DKC4670,EQ4720,DKC4670,Female Group 43,65,LOAM,13.81481481,,GFR2,0,,,,,
2017,Mid,France,GFR2,0,DKC4670,EQ4720,DKC4670,Female Group 43,80,LOAM,13.98684211,,GFR2,0,,,,,
2017,Mid,France,GFR2,0,DKC4670,EQ4720,DKC4670,Female Group 43,95,LOAM,14.07073171,,GFR2,0,,,,,
2017,Mid,France,GFR2,0,DKC4670,EQ4720,DKC4670,Female Group 43,110,LOAM,13.40652174,,GFR2,0,,,,,
2017,Mid,France,GFR2,0,DKC4670,EQ4720,DKC4670,Female Group 43,125,LOAM,12.62380952,,GFR2,0,,,,,
2017,Mid,France,GFR2,0,EQ3923,EQ3923,EQ3923,Female Group 34,65,LOAM,12.92,,GFR2,0,,,,,
2017,Mid,France,GFR2,0,EQ3923,EQ3923,EQ3923,Female Group 34,80,LOAM,13.44736842,,GFR2,0,,,,,
2017,Mid,France,GFR2,0,EQ3923,EQ3923,EQ3923,Female Group 34,95,LOAM,14.18421053,,GFR2,0,,,,,
2017,Mid,France,GFR2,0,EQ3923,EQ3923,EQ3923,Female Group 34,110,LOAM,13.58780488,,GFR2,0,,,,,
2017,Mid,France,GFR2,0,EQ3923,EQ3923,EQ3923,Female Group 34,125,LOAM,12.57368421,,GFR2,0,,,,,
2017,Mid,France,GFR2,0,EQ4228,EQ4228,EQ4228,Female Group 26,65,LOAM,13.935,,GFR2,0,,,,,
2017,Mid,France,GFR2,0,EQ4228,EQ4228,EQ4228,Female Group 26,80,LOAM,13.71315789,,GFR2,0,,,,,
2017,Mid,France,GFR2,0,EQ4228,EQ4228,EQ4228,Female Group 26,95,LOAM,14.47560976,,GFR2,0,,,,,
2017,Mid,France,GFR2,0,EQ4228,EQ4228,EQ4228,Female Group 26,110,LOAM,13.60909091,,GFR2,0,,,,,
2017,Mid,France,GFR2,0,EQ4228,EQ4228,EQ4228,Female Group 26,125,LOAM,13.345,,GFR2,0,,,,,
2017,Mid,France,GFR2,0,ER4432,ER4432,ER4432,Female Group 29,65,LOAM,13.45277778,,GFR2,0,,,,,
2017,Mid,France,GFR2,0,ER4432,ER4432,ER4432,Female Group 29,80,LOAM,13.91,,GFR2,0,,,,,
2017,Mid,France,GFR2,0,ER4432,ER4432,ER4432,Female Group 29,95,LOAM,14.34285714,,GFR2,0,,,,,
2017,Mid,France,GFR2,0,ER4432,ER4432,ER4432,Female Group 29,110,LOAM,13.78536585,,GFR2,0,,,,,
2017,Mid,France,GFR2,0,ER4432,ER4432,ER4432,Female Group 29,125,LOAM,13.21538462,,GFR2,0,,,,,
2017,Mid,France,GFR2,0,ER4532,ER4532,ER4532,Female Group 26,65,LOAM,13.35277778,,GFR2,0,,,,,
2017,Mid,France,GFR2,0,ER4532,ER4532,ER4532,Female Group 26,95,LOAM,14.36857143,,GFR2,0,,,,,
2017,Mid,France,GFR2,0,ER4532,ER4532,ER4532,Female Group 26,110,LOAM,13.28780488,,GFR2,0,,,,,
2017,Mid,France,GFR2,0,ER4532,ER4532,ER4532,Female Group 26,125,LOAM,12.80714286,,GFR2,0,,,,,
2017,Mid,France,GFR2,0,ER4643,ER4643,ER4643,Female Group 35,65,CLAY,14.05882353,,GFR2,0,,,,,
2017,Mid,France,GFR2,0,ER4643,ER4643,ER4643,Female Group 35,65,LOAM,13.24166667,,GFR2,0,,,,,
2017,Mid,France,GFR2,0,ER4643,ER4643,ER4643,Female Group 35,80,LOAM,13.53428571,,GFR2,0,,,,,
2017,Mid,France,GFR2,0,ER4643,ER4643,ER4643,Female Group 35,95,LOAM,13.63,,GFR2,0,,,,,
2017,Mid,France,GFR2,0,ER4643,ER4643,ER4643,Female Group 35,110,LOAM,13.47209302,,GFR2,0,,,,,
2017,Mid,France,GFR2,0,ER4643,ER4643,ER4643,Female Group 35,125,LOAM,12.785,,GFR2,0,,,,,
2017,Mid,France,GFR2,0,P9234,P9234,P9234,,65,LOAM,11.8027027,,GFR2,0,,,,,
2017,Mid,France,GFR2,0,P9234,P9234,P9234,,80,LOAM,13.26444444,,GFR2,0,,,,,
2017,Mid,France,GFR2,0,P9234,P9234,P9234,,95,LOAM,12.58095238,,GFR2,0,,,,,
2017,Mid,France,GFR2,0,P9234,P9234,P9234,,110,LOAM,12.46190476,,GFR2,0,,,,,
2017,Mid,France,GFR2,0,P9234,P9234,P9234,,125,LOAM,11.85609756,,GFR2,0,,,,,
2017,Mid,France,GFR2,0,P9241,P9241,P9241,,65,LOAM,13.66666667,,GFR2,0,,,,,
2017,Mid,France,GFR2,0,P9241,P9241,P9241,,80,LOAM,13.82804878,,GFR2,0,,,,,
